ID,Employees,Admins,Assets,Disclose,Ransomware
15361,100.0,100.0,1000.0,5.0,20.0
15362,1000.0,100.0,1000.0,5.0,20.0
15363,5000.0,100.0,1000.0,5.0,20.0
15364,10000.0,100.0,1000.0,5.0,20.0
15365,1.0,1000.0,1000.0,5.0,20.0
15366,10.0,1000.0,1000.0,5.0,20.0
15367,50.0,1000.0,1000.0,5.0,20.0
15368,100.0,1000.0,1000.0,5.0,20.0
15369,1000.0,1000.0,1000.0,5.0,20.0
15370,5000.0,1000.0,1000.0,5.0,20.0
15371,10000.0,1000.0,1000.0,5.0,20.0
15372,1.0,5000.0,1000.0,5.0,20.0
15373,10.0,5000.0,1000.0,5.0,20.0
15374,50.0,5000.0,1000.0,5.0,20.0
15375,100.0,5000.0,1000.0,5.0,20.0
15376,1000.0,5000.0,1000.0,5.0,20.0
15377,5000.0,5000.0,1000.0,5.0,20.0
15378,10000.0,5000.0,1000.0,5.0,20.0
15379,1.0,10000.0,1000.0,5.0,20.0
15380,10.0,10000.0,1000.0,5.0,20.0
15381,50.0,10000.0,1000.0,5.0,20.0
15382,100.0,10000.0,1000.0,5.0,20.0
15383,1000.0,10000.0,1000.0,5.0,20.0
15384,5000.0,10000.0,1000.0,5.0,20.0
15385,10000.0,10000.0,1000.0,5.0,20.0
15386,1.0,1.0,10000.0,5.0,20.0
15387,10.0,1.0,10000.0,5.0,20.0
15388,50.0,1.0,10000.0,5.0,20.0
15389,100.0,1.0,10000.0,5.0,20.0
15390,1000.0,1.0,10000.0,5.0,20.0
15391,5000.0,1.0,10000.0,5.0,20.0
15392,10000.0,1.0,10000.0,5.0,20.0
15393,1.0,10.0,10000.0,5.0,20.0
15394,10.0,10.0,10000.0,5.0,20.0
15395,50.0,10.0,10000.0,5.0,20.0
15396,100.0,10.0,10000.0,5.0,20.0
15397,1000.0,10.0,10000.0,5.0,20.0
15398,5000.0,10.0,10000.0,5.0,20.0
15399,10000.0,10.0,10000.0,5.0,20.0
15400,1.0,50.0,10000.0,5.0,20.0
15401,10.0,50.0,10000.0,5.0,20.0
15402,50.0,50.0,10000.0,5.0,20.0
15403,100.0,50.0,10000.0,5.0,20.0
15404,1000.0,50.0,10000.0,5.0,20.0
15405,5000.0,50.0,10000.0,5.0,20.0
15406,10000.0,50.0,10000.0,5.0,20.0
15407,1.0,100.0,10000.0,5.0,20.0
15408,10.0,100.0,10000.0,5.0,20.0
15409,50.0,100.0,10000.0,5.0,20.0
15410,100.0,100.0,10000.0,5.0,20.0
15411,1000.0,100.0,10000.0,5.0,20.0
15412,5000.0,100.0,10000.0,5.0,20.0
15413,10000.0,100.0,10000.0,5.0,20.0
15414,1.0,1000.0,10000.0,5.0,20.0
15415,10.0,1000.0,10000.0,5.0,20.0
15416,50.0,1000.0,10000.0,5.0,20.0
15417,100.0,1000.0,10000.0,5.0,20.0
15418,1000.0,1000.0,10000.0,5.0,20.0
15419,5000.0,1000.0,10000.0,5.0,20.0
15420,10000.0,1000.0,10000.0,5.0,20.0
15421,1.0,5000.0,10000.0,5.0,20.0
15422,10.0,5000.0,10000.0,5.0,20.0
15423,50.0,5000.0,10000.0,5.0,20.0
15424,100.0,5000.0,10000.0,5.0,20.0
15425,1000.0,5000.0,10000.0,5.0,20.0
15426,5000.0,5000.0,10000.0,5.0,20.0
15427,10000.0,5000.0,10000.0,5.0,20.0
15428,1.0,10000.0,10000.0,5.0,20.0
15429,10.0,10000.0,10000.0,5.0,20.0
15430,50.0,10000.0,10000.0,5.0,20.0
15431,100.0,10000.0,10000.0,5.0,20.0
15432,1000.0,10000.0,10000.0,5.0,20.0
15433,5000.0,10000.0,10000.0,5.0,20.0
15434,10000.0,10000.0,10000.0,5.0,20.0
15435,1.0,1.0,1.0,10.0,20.0
15436,10.0,1.0,1.0,10.0,20.0
15437,50.0,1.0,1.0,10.0,20.0
15438,100.0,1.0,1.0,10.0,20.0
15439,1000.0,1.0,1.0,10.0,20.0
15440,5000.0,1.0,1.0,10.0,20.0
15441,10000.0,1.0,1.0,10.0,20.0
15442,1.0,10.0,1.0,10.0,20.0
15443,10.0,10.0,1.0,10.0,20.0
15444,50.0,10.0,1.0,10.0,20.0
15445,100.0,10.0,1.0,10.0,20.0
15446,1000.0,10.0,1.0,10.0,20.0
15447,5000.0,10.0,1.0,10.0,20.0
15448,10000.0,10.0,1.0,10.0,20.0
15449,1.0,50.0,1.0,10.0,20.0
15450,10.0,50.0,1.0,10.0,20.0
15451,50.0,50.0,1.0,10.0,20.0
15452,100.0,50.0,1.0,10.0,20.0
15453,1000.0,50.0,1.0,10.0,20.0
15454,5000.0,50.0,1.0,10.0,20.0
15455,10000.0,50.0,1.0,10.0,20.0
15456,1.0,100.0,1.0,10.0,20.0
15457,10.0,100.0,1.0,10.0,20.0
15458,50.0,100.0,1.0,10.0,20.0
15459,100.0,100.0,1.0,10.0,20.0
15460,1000.0,100.0,1.0,10.0,20.0
15461,5000.0,100.0,1.0,10.0,20.0
15462,10000.0,100.0,1.0,10.0,20.0
15463,1.0,1000.0,1.0,10.0,20.0
15464,10.0,1000.0,1.0,10.0,20.0
15465,50.0,1000.0,1.0,10.0,20.0
15466,100.0,1000.0,1.0,10.0,20.0
15467,1000.0,1000.0,1.0,10.0,20.0
15468,5000.0,1000.0,1.0,10.0,20.0
15469,10000.0,1000.0,1.0,10.0,20.0
15470,1.0,5000.0,1.0,10.0,20.0
15471,10.0,5000.0,1.0,10.0,20.0
15472,50.0,5000.0,1.0,10.0,20.0
15473,100.0,5000.0,1.0,10.0,20.0
15474,1000.0,5000.0,1.0,10.0,20.0
15475,5000.0,5000.0,1.0,10.0,20.0
15476,10000.0,5000.0,1.0,10.0,20.0
15477,1.0,10000.0,1.0,10.0,20.0
15478,10.0,10000.0,1.0,10.0,20.0
15479,50.0,10000.0,1.0,10.0,20.0
15480,100.0,10000.0,1.0,10.0,20.0
15481,1000.0,10000.0,1.0,10.0,20.0
15482,5000.0,10000.0,1.0,10.0,20.0
15483,10000.0,10000.0,1.0,10.0,20.0
15484,1.0,1.0,10.0,10.0,20.0
15485,10.0,1.0,10.0,10.0,20.0
15486,50.0,1.0,10.0,10.0,20.0
15487,100.0,1.0,10.0,10.0,20.0
15488,1000.0,1.0,10.0,10.0,20.0
15489,5000.0,1.0,10.0,10.0,20.0
15490,10000.0,1.0,10.0,10.0,20.0
15491,1.0,10.0,10.0,10.0,20.0
15492,10.0,10.0,10.0,10.0,20.0
15493,50.0,10.0,10.0,10.0,20.0
15494,100.0,10.0,10.0,10.0,20.0
15495,1000.0,10.0,10.0,10.0,20.0
15496,5000.0,10.0,10.0,10.0,20.0
15497,10000.0,10.0,10.0,10.0,20.0
15498,1.0,50.0,10.0,10.0,20.0
15499,10.0,50.0,10.0,10.0,20.0
15500,50.0,50.0,10.0,10.0,20.0
15501,100.0,50.0,10.0,10.0,20.0
15502,1000.0,50.0,10.0,10.0,20.0
15503,5000.0,50.0,10.0,10.0,20.0
15504,10000.0,50.0,10.0,10.0,20.0
15505,1.0,100.0,10.0,10.0,20.0
15506,10.0,100.0,10.0,10.0,20.0
15507,50.0,100.0,10.0,10.0,20.0
15508,100.0,100.0,10.0,10.0,20.0
15509,1000.0,100.0,10.0,10.0,20.0
15510,5000.0,100.0,10.0,10.0,20.0
15511,10000.0,100.0,10.0,10.0,20.0
15512,1.0,1000.0,10.0,10.0,20.0
15513,10.0,1000.0,10.0,10.0,20.0
15514,50.0,1000.0,10.0,10.0,20.0
15515,100.0,1000.0,10.0,10.0,20.0
15516,1000.0,1000.0,10.0,10.0,20.0
15517,5000.0,1000.0,10.0,10.0,20.0
15518,10000.0,1000.0,10.0,10.0,20.0
15519,1.0,5000.0,10.0,10.0,20.0
15520,10.0,5000.0,10.0,10.0,20.0
15521,50.0,5000.0,10.0,10.0,20.0
15522,100.0,5000.0,10.0,10.0,20.0
15523,1000.0,5000.0,10.0,10.0,20.0
15524,5000.0,5000.0,10.0,10.0,20.0
15525,10000.0,5000.0,10.0,10.0,20.0
15526,1.0,10000.0,10.0,10.0,20.0
15527,10.0,10000.0,10.0,10.0,20.0
15528,50.0,10000.0,10.0,10.0,20.0
15529,100.0,10000.0,10.0,10.0,20.0
15530,1000.0,10000.0,10.0,10.0,20.0
15531,5000.0,10000.0,10.0,10.0,20.0
15532,10000.0,10000.0,10.0,10.0,20.0
15533,1.0,1.0,100.0,10.0,20.0
15534,10.0,1.0,100.0,10.0,20.0
15535,50.0,1.0,100.0,10.0,20.0
15536,100.0,1.0,100.0,10.0,20.0
15537,1000.0,1.0,100.0,10.0,20.0
15538,5000.0,1.0,100.0,10.0,20.0
15539,10000.0,1.0,100.0,10.0,20.0
15540,1.0,10.0,100.0,10.0,20.0
15541,10.0,10.0,100.0,10.0,20.0
15542,50.0,10.0,100.0,10.0,20.0
15543,100.0,10.0,100.0,10.0,20.0
15544,1000.0,10.0,100.0,10.0,20.0
15545,5000.0,10.0,100.0,10.0,20.0
15546,10000.0,10.0,100.0,10.0,20.0
15547,1.0,50.0,100.0,10.0,20.0
15548,10.0,50.0,100.0,10.0,20.0
15549,50.0,50.0,100.0,10.0,20.0
15550,100.0,50.0,100.0,10.0,20.0
15551,1000.0,50.0,100.0,10.0,20.0
15552,5000.0,50.0,100.0,10.0,20.0
15553,10000.0,50.0,100.0,10.0,20.0
15554,1.0,100.0,100.0,10.0,20.0
15555,10.0,100.0,100.0,10.0,20.0
15556,50.0,100.0,100.0,10.0,20.0
15557,100.0,100.0,100.0,10.0,20.0
15558,1000.0,100.0,100.0,10.0,20.0
15559,5000.0,100.0,100.0,10.0,20.0
15560,10000.0,100.0,100.0,10.0,20.0
15561,1.0,1000.0,100.0,10.0,20.0
15562,10.0,1000.0,100.0,10.0,20.0
15563,50.0,1000.0,100.0,10.0,20.0
15564,100.0,1000.0,100.0,10.0,20.0
15565,1000.0,1000.0,100.0,10.0,20.0
15566,5000.0,1000.0,100.0,10.0,20.0
15567,10000.0,1000.0,100.0,10.0,20.0
15568,1.0,5000.0,100.0,10.0,20.0
15569,10.0,5000.0,100.0,10.0,20.0
15570,50.0,5000.0,100.0,10.0,20.0
15571,100.0,5000.0,100.0,10.0,20.0
15572,1000.0,5000.0,100.0,10.0,20.0
15573,5000.0,5000.0,100.0,10.0,20.0
15574,10000.0,5000.0,100.0,10.0,20.0
15575,1.0,10000.0,100.0,10.0,20.0
15576,10.0,10000.0,100.0,10.0,20.0
15577,50.0,10000.0,100.0,10.0,20.0
15578,100.0,10000.0,100.0,10.0,20.0
15579,1000.0,10000.0,100.0,10.0,20.0
15580,5000.0,10000.0,100.0,10.0,20.0
15581,10000.0,10000.0,100.0,10.0,20.0
15582,1.0,1.0,250.0,10.0,20.0
15583,10.0,1.0,250.0,10.0,20.0
15584,50.0,1.0,250.0,10.0,20.0
15585,100.0,1.0,250.0,10.0,20.0
15586,1000.0,1.0,250.0,10.0,20.0
15587,5000.0,1.0,250.0,10.0,20.0
15588,10000.0,1.0,250.0,10.0,20.0
15589,1.0,10.0,250.0,10.0,20.0
15590,10.0,10.0,250.0,10.0,20.0
15591,50.0,10.0,250.0,10.0,20.0
15592,100.0,10.0,250.0,10.0,20.0
15593,1000.0,10.0,250.0,10.0,20.0
15594,5000.0,10.0,250.0,10.0,20.0
15595,10000.0,10.0,250.0,10.0,20.0
15596,1.0,50.0,250.0,10.0,20.0
15597,10.0,50.0,250.0,10.0,20.0
15598,50.0,50.0,250.0,10.0,20.0
15599,100.0,50.0,250.0,10.0,20.0
15600,1000.0,50.0,250.0,10.0,20.0
15601,5000.0,50.0,250.0,10.0,20.0
15602,10000.0,50.0,250.0,10.0,20.0
15603,1.0,100.0,250.0,10.0,20.0
15604,10.0,100.0,250.0,10.0,20.0
15605,50.0,100.0,250.0,10.0,20.0
15606,100.0,100.0,250.0,10.0,20.0
15607,1000.0,100.0,250.0,10.0,20.0
15608,5000.0,100.0,250.0,10.0,20.0
15609,10000.0,100.0,250.0,10.0,20.0
15610,1.0,1000.0,250.0,10.0,20.0
15611,10.0,1000.0,250.0,10.0,20.0
15612,50.0,1000.0,250.0,10.0,20.0
15613,100.0,1000.0,250.0,10.0,20.0
15614,1000.0,1000.0,250.0,10.0,20.0
15615,5000.0,1000.0,250.0,10.0,20.0
15616,10000.0,1000.0,250.0,10.0,20.0
15617,1.0,5000.0,250.0,10.0,20.0
15618,10.0,5000.0,250.0,10.0,20.0
15619,50.0,5000.0,250.0,10.0,20.0
15620,100.0,5000.0,250.0,10.0,20.0
15621,1000.0,5000.0,250.0,10.0,20.0
15622,5000.0,5000.0,250.0,10.0,20.0
15623,10000.0,5000.0,250.0,10.0,20.0
15624,1.0,10000.0,250.0,10.0,20.0
15625,10.0,10000.0,250.0,10.0,20.0
15626,50.0,10000.0,250.0,10.0,20.0
15627,100.0,10000.0,250.0,10.0,20.0
15628,1000.0,10000.0,250.0,10.0,20.0
15629,5000.0,10000.0,250.0,10.0,20.0
15630,10000.0,10000.0,250.0,10.0,20.0
15631,1.0,1.0,500.0,10.0,20.0
15632,10.0,1.0,500.0,10.0,20.0
15633,50.0,1.0,500.0,10.0,20.0
15634,100.0,1.0,500.0,10.0,20.0
15635,1000.0,1.0,500.0,10.0,20.0
15636,5000.0,1.0,500.0,10.0,20.0
15637,10000.0,1.0,500.0,10.0,20.0
15638,1.0,10.0,500.0,10.0,20.0
15639,10.0,10.0,500.0,10.0,20.0
15640,50.0,10.0,500.0,10.0,20.0
15641,100.0,10.0,500.0,10.0,20.0
15642,1000.0,10.0,500.0,10.0,20.0
15643,5000.0,10.0,500.0,10.0,20.0
15644,10000.0,10.0,500.0,10.0,20.0
15645,1.0,50.0,500.0,10.0,20.0
15646,10.0,50.0,500.0,10.0,20.0
15647,50.0,50.0,500.0,10.0,20.0
15648,100.0,50.0,500.0,10.0,20.0
15649,1000.0,50.0,500.0,10.0,20.0
15650,5000.0,50.0,500.0,10.0,20.0
15651,10000.0,50.0,500.0,10.0,20.0
15652,1.0,100.0,500.0,10.0,20.0
15653,10.0,100.0,500.0,10.0,20.0
15654,50.0,100.0,500.0,10.0,20.0
15655,100.0,100.0,500.0,10.0,20.0
15656,1000.0,100.0,500.0,10.0,20.0
15657,5000.0,100.0,500.0,10.0,20.0
15658,10000.0,100.0,500.0,10.0,20.0
15659,1.0,1000.0,500.0,10.0,20.0
15660,10.0,1000.0,500.0,10.0,20.0
15661,50.0,1000.0,500.0,10.0,20.0
15662,100.0,1000.0,500.0,10.0,20.0
15663,1000.0,1000.0,500.0,10.0,20.0
15664,5000.0,1000.0,500.0,10.0,20.0
15665,10000.0,1000.0,500.0,10.0,20.0
15666,1.0,5000.0,500.0,10.0,20.0
15667,10.0,5000.0,500.0,10.0,20.0
15668,50.0,5000.0,500.0,10.0,20.0
15669,100.0,5000.0,500.0,10.0,20.0
15670,1000.0,5000.0,500.0,10.0,20.0
15671,5000.0,5000.0,500.0,10.0,20.0
15672,10000.0,5000.0,500.0,10.0,20.0
15673,1.0,10000.0,500.0,10.0,20.0
15674,10.0,10000.0,500.0,10.0,20.0
15675,50.0,10000.0,500.0,10.0,20.0
15676,100.0,10000.0,500.0,10.0,20.0
15677,1000.0,10000.0,500.0,10.0,20.0
15678,5000.0,10000.0,500.0,10.0,20.0
15679,10000.0,10000.0,500.0,10.0,20.0
15680,1.0,1.0,1000.0,10.0,20.0
15681,10.0,1.0,1000.0,10.0,20.0
15682,50.0,1.0,1000.0,10.0,20.0
15683,100.0,1.0,1000.0,10.0,20.0
15684,1000.0,1.0,1000.0,10.0,20.0
15685,5000.0,1.0,1000.0,10.0,20.0
15686,10000.0,1.0,1000.0,10.0,20.0
15687,1.0,10.0,1000.0,10.0,20.0
15688,10.0,10.0,1000.0,10.0,20.0
15689,50.0,10.0,1000.0,10.0,20.0
15690,100.0,10.0,1000.0,10.0,20.0
15691,1000.0,10.0,1000.0,10.0,20.0
15692,5000.0,10.0,1000.0,10.0,20.0
15693,10000.0,10.0,1000.0,10.0,20.0
15694,1.0,50.0,1000.0,10.0,20.0
15695,10.0,50.0,1000.0,10.0,20.0
15696,50.0,50.0,1000.0,10.0,20.0
15697,100.0,50.0,1000.0,10.0,20.0
15698,1000.0,50.0,1000.0,10.0,20.0
15699,5000.0,50.0,1000.0,10.0,20.0
15700,10000.0,50.0,1000.0,10.0,20.0
15701,1.0,100.0,1000.0,10.0,20.0
15702,10.0,100.0,1000.0,10.0,20.0
15703,50.0,100.0,1000.0,10.0,20.0
15704,100.0,100.0,1000.0,10.0,20.0
15705,1000.0,100.0,1000.0,10.0,20.0
15706,5000.0,100.0,1000.0,10.0,20.0
15707,10000.0,100.0,1000.0,10.0,20.0
15708,1.0,1000.0,1000.0,10.0,20.0
15709,10.0,1000.0,1000.0,10.0,20.0
15710,50.0,1000.0,1000.0,10.0,20.0
15711,100.0,1000.0,1000.0,10.0,20.0
15712,1000.0,1000.0,1000.0,10.0,20.0
15713,5000.0,1000.0,1000.0,10.0,20.0
15714,10000.0,1000.0,1000.0,10.0,20.0
15715,1.0,5000.0,1000.0,10.0,20.0
15716,10.0,5000.0,1000.0,10.0,20.0
15717,50.0,5000.0,1000.0,10.0,20.0
15718,100.0,5000.0,1000.0,10.0,20.0
15719,1000.0,5000.0,1000.0,10.0,20.0
15720,5000.0,5000.0,1000.0,10.0,20.0
15721,10000.0,5000.0,1000.0,10.0,20.0
15722,1.0,10000.0,1000.0,10.0,20.0
15723,10.0,10000.0,1000.0,10.0,20.0
15724,50.0,10000.0,1000.0,10.0,20.0
15725,100.0,10000.0,1000.0,10.0,20.0
15726,1000.0,10000.0,1000.0,10.0,20.0
15727,5000.0,10000.0,1000.0,10.0,20.0
15728,10000.0,10000.0,1000.0,10.0,20.0
15729,1.0,1.0,10000.0,10.0,20.0
15730,10.0,1.0,10000.0,10.0,20.0
15731,50.0,1.0,10000.0,10.0,20.0
15732,100.0,1.0,10000.0,10.0,20.0
15733,1000.0,1.0,10000.0,10.0,20.0
15734,5000.0,1.0,10000.0,10.0,20.0
15735,10000.0,1.0,10000.0,10.0,20.0
15736,1.0,10.0,10000.0,10.0,20.0
15737,10.0,10.0,10000.0,10.0,20.0
15738,50.0,10.0,10000.0,10.0,20.0
15739,100.0,10.0,10000.0,10.0,20.0
15740,1000.0,10.0,10000.0,10.0,20.0
15741,5000.0,10.0,10000.0,10.0,20.0
15742,10000.0,10.0,10000.0,10.0,20.0
15743,1.0,50.0,10000.0,10.0,20.0
15744,10.0,50.0,10000.0,10.0,20.0
15745,50.0,50.0,10000.0,10.0,20.0
15746,100.0,50.0,10000.0,10.0,20.0
15747,1000.0,50.0,10000.0,10.0,20.0
15748,5000.0,50.0,10000.0,10.0,20.0
15749,10000.0,50.0,10000.0,10.0,20.0
15750,1.0,100.0,10000.0,10.0,20.0
15751,10.0,100.0,10000.0,10.0,20.0
15752,50.0,100.0,10000.0,10.0,20.0
15753,100.0,100.0,10000.0,10.0,20.0
15754,1000.0,100.0,10000.0,10.0,20.0
15755,5000.0,100.0,10000.0,10.0,20.0
15756,10000.0,100.0,10000.0,10.0,20.0
15757,1.0,1000.0,10000.0,10.0,20.0
15758,10.0,1000.0,10000.0,10.0,20.0
15759,50.0,1000.0,10000.0,10.0,20.0
15760,100.0,1000.0,10000.0,10.0,20.0
15761,1000.0,1000.0,10000.0,10.0,20.0
15762,5000.0,1000.0,10000.0,10.0,20.0
15763,10000.0,1000.0,10000.0,10.0,20.0
15764,1.0,5000.0,10000.0,10.0,20.0
15765,10.0,5000.0,10000.0,10.0,20.0
15766,50.0,5000.0,10000.0,10.0,20.0
15767,100.0,5000.0,10000.0,10.0,20.0
15768,1000.0,5000.0,10000.0,10.0,20.0
15769,5000.0,5000.0,10000.0,10.0,20.0
15770,10000.0,5000.0,10000.0,10.0,20.0
15771,1.0,10000.0,10000.0,10.0,20.0
15772,10.0,10000.0,10000.0,10.0,20.0
15773,50.0,10000.0,10000.0,10.0,20.0
15774,100.0,10000.0,10000.0,10.0,20.0
15775,1000.0,10000.0,10000.0,10.0,20.0
15776,5000.0,10000.0,10000.0,10.0,20.0
15777,10000.0,10000.0,10000.0,10.0,20.0
15778,1.0,1.0,1.0,15.0,20.0
15779,10.0,1.0,1.0,15.0,20.0
15780,50.0,1.0,1.0,15.0,20.0
15781,100.0,1.0,1.0,15.0,20.0
15782,1000.0,1.0,1.0,15.0,20.0
15783,5000.0,1.0,1.0,15.0,20.0
15784,10000.0,1.0,1.0,15.0,20.0
15785,1.0,10.0,1.0,15.0,20.0
15786,10.0,10.0,1.0,15.0,20.0
15787,50.0,10.0,1.0,15.0,20.0
15788,100.0,10.0,1.0,15.0,20.0
15789,1000.0,10.0,1.0,15.0,20.0
15790,5000.0,10.0,1.0,15.0,20.0
15791,10000.0,10.0,1.0,15.0,20.0
15792,1.0,50.0,1.0,15.0,20.0
15793,10.0,50.0,1.0,15.0,20.0
15794,50.0,50.0,1.0,15.0,20.0
15795,100.0,50.0,1.0,15.0,20.0
15796,1000.0,50.0,1.0,15.0,20.0
15797,5000.0,50.0,1.0,15.0,20.0
15798,10000.0,50.0,1.0,15.0,20.0
15799,1.0,100.0,1.0,15.0,20.0
15800,10.0,100.0,1.0,15.0,20.0
15801,50.0,100.0,1.0,15.0,20.0
15802,100.0,100.0,1.0,15.0,20.0
15803,1000.0,100.0,1.0,15.0,20.0
15804,5000.0,100.0,1.0,15.0,20.0
15805,10000.0,100.0,1.0,15.0,20.0
15806,1.0,1000.0,1.0,15.0,20.0
15807,10.0,1000.0,1.0,15.0,20.0
15808,50.0,1000.0,1.0,15.0,20.0
15809,100.0,1000.0,1.0,15.0,20.0
15810,1000.0,1000.0,1.0,15.0,20.0
15811,5000.0,1000.0,1.0,15.0,20.0
15812,10000.0,1000.0,1.0,15.0,20.0
15813,1.0,5000.0,1.0,15.0,20.0
15814,10.0,5000.0,1.0,15.0,20.0
15815,50.0,5000.0,1.0,15.0,20.0
15816,100.0,5000.0,1.0,15.0,20.0
15817,1000.0,5000.0,1.0,15.0,20.0
15818,5000.0,5000.0,1.0,15.0,20.0
15819,10000.0,5000.0,1.0,15.0,20.0
15820,1.0,10000.0,1.0,15.0,20.0
15821,10.0,10000.0,1.0,15.0,20.0
15822,50.0,10000.0,1.0,15.0,20.0
15823,100.0,10000.0,1.0,15.0,20.0
15824,1000.0,10000.0,1.0,15.0,20.0
15825,5000.0,10000.0,1.0,15.0,20.0
15826,10000.0,10000.0,1.0,15.0,20.0
15827,1.0,1.0,10.0,15.0,20.0
15828,10.0,1.0,10.0,15.0,20.0
15829,50.0,1.0,10.0,15.0,20.0
15830,100.0,1.0,10.0,15.0,20.0
15831,1000.0,1.0,10.0,15.0,20.0
15832,5000.0,1.0,10.0,15.0,20.0
15833,10000.0,1.0,10.0,15.0,20.0
15834,1.0,10.0,10.0,15.0,20.0
15835,10.0,10.0,10.0,15.0,20.0
15836,50.0,10.0,10.0,15.0,20.0
15837,100.0,10.0,10.0,15.0,20.0
15838,1000.0,10.0,10.0,15.0,20.0
15839,5000.0,10.0,10.0,15.0,20.0
15840,10000.0,10.0,10.0,15.0,20.0
15841,1.0,50.0,10.0,15.0,20.0
15842,10.0,50.0,10.0,15.0,20.0
15843,50.0,50.0,10.0,15.0,20.0
15844,100.0,50.0,10.0,15.0,20.0
15845,1000.0,50.0,10.0,15.0,20.0
15846,5000.0,50.0,10.0,15.0,20.0
15847,10000.0,50.0,10.0,15.0,20.0
15848,1.0,100.0,10.0,15.0,20.0
15849,10.0,100.0,10.0,15.0,20.0
15850,50.0,100.0,10.0,15.0,20.0
15851,100.0,100.0,10.0,15.0,20.0
15852,1000.0,100.0,10.0,15.0,20.0
15853,5000.0,100.0,10.0,15.0,20.0
15854,10000.0,100.0,10.0,15.0,20.0
15855,1.0,1000.0,10.0,15.0,20.0
15856,10.0,1000.0,10.0,15.0,20.0
15857,50.0,1000.0,10.0,15.0,20.0
15858,100.0,1000.0,10.0,15.0,20.0
15859,1000.0,1000.0,10.0,15.0,20.0
15860,5000.0,1000.0,10.0,15.0,20.0
15861,10000.0,1000.0,10.0,15.0,20.0
15862,1.0,5000.0,10.0,15.0,20.0
15863,10.0,5000.0,10.0,15.0,20.0
15864,50.0,5000.0,10.0,15.0,20.0
15865,100.0,5000.0,10.0,15.0,20.0
15866,1000.0,5000.0,10.0,15.0,20.0
15867,5000.0,5000.0,10.0,15.0,20.0
15868,10000.0,5000.0,10.0,15.0,20.0
15869,1.0,10000.0,10.0,15.0,20.0
15870,10.0,10000.0,10.0,15.0,20.0
15871,50.0,10000.0,10.0,15.0,20.0
15872,100.0,10000.0,10.0,15.0,20.0
15873,1000.0,10000.0,10.0,15.0,20.0
15874,5000.0,10000.0,10.0,15.0,20.0
15875,10000.0,10000.0,10.0,15.0,20.0
15876,1.0,1.0,100.0,15.0,20.0
15877,10.0,1.0,100.0,15.0,20.0
15878,50.0,1.0,100.0,15.0,20.0
15879,100.0,1.0,100.0,15.0,20.0
15880,1000.0,1.0,100.0,15.0,20.0
15881,5000.0,1.0,100.0,15.0,20.0
15882,10000.0,1.0,100.0,15.0,20.0
15883,1.0,10.0,100.0,15.0,20.0
15884,10.0,10.0,100.0,15.0,20.0
15885,50.0,10.0,100.0,15.0,20.0
15886,100.0,10.0,100.0,15.0,20.0
15887,1000.0,10.0,100.0,15.0,20.0
15888,5000.0,10.0,100.0,15.0,20.0
15889,10000.0,10.0,100.0,15.0,20.0
15890,1.0,50.0,100.0,15.0,20.0
15891,10.0,50.0,100.0,15.0,20.0
15892,50.0,50.0,100.0,15.0,20.0
15893,100.0,50.0,100.0,15.0,20.0
15894,1000.0,50.0,100.0,15.0,20.0
15895,5000.0,50.0,100.0,15.0,20.0
15896,10000.0,50.0,100.0,15.0,20.0
15897,1.0,100.0,100.0,15.0,20.0
15898,10.0,100.0,100.0,15.0,20.0
15899,50.0,100.0,100.0,15.0,20.0
15900,100.0,100.0,100.0,15.0,20.0
15901,1000.0,100.0,100.0,15.0,20.0
15902,5000.0,100.0,100.0,15.0,20.0
15903,10000.0,100.0,100.0,15.0,20.0
15904,1.0,1000.0,100.0,15.0,20.0
15905,10.0,1000.0,100.0,15.0,20.0
15906,50.0,1000.0,100.0,15.0,20.0
15907,100.0,1000.0,100.0,15.0,20.0
15908,1000.0,1000.0,100.0,15.0,20.0
15909,5000.0,1000.0,100.0,15.0,20.0
15910,10000.0,1000.0,100.0,15.0,20.0
15911,1.0,5000.0,100.0,15.0,20.0
15912,10.0,5000.0,100.0,15.0,20.0
15913,50.0,5000.0,100.0,15.0,20.0
15914,100.0,5000.0,100.0,15.0,20.0
15915,1000.0,5000.0,100.0,15.0,20.0
15916,5000.0,5000.0,100.0,15.0,20.0
15917,10000.0,5000.0,100.0,15.0,20.0
15918,1.0,10000.0,100.0,15.0,20.0
15919,10.0,10000.0,100.0,15.0,20.0
15920,50.0,10000.0,100.0,15.0,20.0
15921,100.0,10000.0,100.0,15.0,20.0
15922,1000.0,10000.0,100.0,15.0,20.0
15923,5000.0,10000.0,100.0,15.0,20.0
15924,10000.0,10000.0,100.0,15.0,20.0
15925,1.0,1.0,250.0,15.0,20.0
15926,10.0,1.0,250.0,15.0,20.0
15927,50.0,1.0,250.0,15.0,20.0
15928,100.0,1.0,250.0,15.0,20.0
15929,1000.0,1.0,250.0,15.0,20.0
15930,5000.0,1.0,250.0,15.0,20.0
15931,10000.0,1.0,250.0,15.0,20.0
15932,1.0,10.0,250.0,15.0,20.0
15933,10.0,10.0,250.0,15.0,20.0
15934,50.0,10.0,250.0,15.0,20.0
15935,100.0,10.0,250.0,15.0,20.0
15936,1000.0,10.0,250.0,15.0,20.0
15937,5000.0,10.0,250.0,15.0,20.0
15938,10000.0,10.0,250.0,15.0,20.0
